BuildingType,PrimaryPropertyType,ZipCode,Neighborhood,Building_age,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,%_LargestPropertyUseType,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,SourceEUI(kBtu/sf),%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes
NonResidential,Hotel,98101.0,DOWNTOWN,89,1.0,12,88434,Hotel,88434.0,1.0,7226362.5,2003882.0,3946027.0,1276453.0,249.98,182.5,0.0,1.0,1
NonResidential,Hotel,98101.0,DOWNTOWN,20,1.0,11,103566,Hotel,83880.0,0.8099183129598517,8387933.0,0.0,3242851.0,5145082.0,295.86,176.1000061,0.1454531409922175,0.8545468590077825,3
NonResidential,Hotel,98101.0,DOWNTOWN,90,1.0,10,61320,Hotel,61320.0,1.0,6794584.0,2214446.25,2768924.0,1811213.0,286.43,216.1999969,0.0,1.0,1
NonResidential,Hotel,98121.0,DOWNTOWN,36,1.0,18,175580,Hotel,123445.0,0.7030698257204693,14172606.0,0.0,5368607.0,8803998.0,505.01,211.3999939,0.3531153889964688,0.6468846110035311,3
NonResidential,Hotel,98101.0,DOWNTOWN,90,1.0,11,83008,Hotel,81352.0,0.9800501156515035,5758795.0,0.0,2811215.0,2947580.0,176.14,146.6000061,0.0,1.0,1
NonResidential,Hotel,98104.0,DOWNTOWN,112,1.0,15,163984,Hotel,163984.0,1.0,13723820.0,0.0,7297919.0,6425900.0,392.16,180.8999939,0.0,1.0,1
NonResidential,Hotel,98101.0,DOWNTOWN,47,1.0,11,153163,Hotel,133884.0,0.8741275634454797,16016644.0,5237165.5,6187627.0,4591850.0,691.26,228.1999969,0.12587243655452035,0.8741275634454797,1
NonResidential,Hotel,98101.0,DOWNTOWN,18,1.0,25,333176,Hotel,336640.0,1.0103969073402645,26941110.0,5999360.5,18083049.0,2858700.0,740.97,199.0,0.18356964487237976,0.8164303551276202,1
NonResidential,Hotel,98104.0,DOWNTOWN,88,1.0,9,65009,Hotel,65009.0,1.0,6596057.5,1656352.5,1343000.0,3596705.0,328.23,153.6000061,0.0,1.0,1
NonResidential,Hotel,98101.0,DOWNTOWN,36,1.0,33,315952,Hotel,295511.0,0.9353034638172887,22325364.0,4337738.5,13904183.0,4083440.0,648.62,179.8999939,0.18230617308958322,0.8176938269104168,2
NonResidential,Hotel,98101.0,DOWNTOWN,94,1.0,11,92190,Hotel,67390.0,0.7309903460245146,10750010.0,4870847.5,3832369.0,2046793.0,511.39,297.3999939,0.2733485193621868,0.7266514806378133,2
NonResidential,Hotel,98104.0,DOWNTOWN,33,1.0,28,416281,Hotel,348329.0,0.8367641088591601,33556756.0,0.0,21225277.0,12331475.0,802.89,228.5,0.20418899733593415,0.7958110026640659,2
NonResidential,Hotel,98104.0,DOWNTOWN,100,1.0,10,104352,Hotel,104352.0,1.0,10154608.0,3430862.0,5908370.0,815376.0,349.32,225.5,0.0,1.0,1
NonResidential,Hotel,98105.0,NORTHEAST,15,1.0,6,88592,Hotel,58006.0,0.6547543796279574,3663534.5,0.0,2266231.0,1397303.0,90.01,148.0,0.34524562037204265,0.6547543796279574,2
NonResidential,Hotel,98101.0,DOWNTOWN,15,1.0,10,171866,Hotel,128909.0,0.7500552756217053,11061916.0,0.0,5610706.0,5451210.0,328.63,181.1000061,0.22273748152630538,0.7772625184736947,1
NonResidential,Hotel,98121.0,DOWNTOWN,38,1.0,5,68410,Hotel,47994.0,0.7015640988159626,4456714.5,0.0,2346349.0,2110365.0,128.44,199.6999969,0.2368074842859231,0.7631925157140769,1
NonResidential,Hotel,98105.0,NORTHEAST,22,1.0,4,81871,Hotel,81871.0,1.0,6668568.5,0.0,3016399.0,3652169.0,215.0,162.5,0.0,1.0,1
SPS-District K-12,K-12 School,98199.0,MAGNOLIA / QUEEN ANNE,26,1.0,2,54986,K-12 School,54986.0,1.0,1650279.25,0.0,1217589.0,432690.0,31.47,77.80000305,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98107.0,BALLARD,55,1.0,2,94900,Office,55586.0,0.5857323498419389,6186461.5,0.0,4291585.0,1894876.0,130.56,163.0,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98144.0,GREATER DUWAMISH,116,1.0,2,52554,Office,51029.0,0.9709822278037827,2951331.25,0.0,1579749.0,1371582.0,83.86,108.6999969,0.0,1.0,2
NonResidential,K-12 School,98103.0,NORTHWEST,62,1.0,3,175015,K-12 School,175015.0,1.0,6994740.5,0.0,2679739.0,4315001.0,247.85,74.0,0.0,1.0,1
NonResidential,Hotel,98101.0,DOWNTOWN,47,1.0,24,332210,Hotel,348630.0,1.049426567532585,16163194.0,0.0,12204406.0,3958787.0,295.33,121.8000031,0.6199993979711628,0.3800006020288372,1
NonResidential,Large Office,98101.0,DOWNTOWN,43,1.0,5,168115,Office,103362.0,0.6148291348184278,9536161.0,0.0,9536160.0,0.0,66.48,176.6000061,0.0,1.0,3
NonResidential,Small- and Mid-Sized Office,98101.0,DOWNTOWN,106,1.0,8,59400,Office,34947.0,0.5883333333333334,5071974.0,0.0,5071973.0,0.0,35.36,398.7000122,0.0,1.0,2
NonResidential,Hotel,98101.0,DOWNTOWN,86,1.0,20,98634,Hotel,83591.0,0.8474866678832856,4841347.5,0.0,4290059.0,551288.0,59.19,158.6000061,0.10182087312691364,0.8981791268730863,3
NonResidential,Hotel,98101.0,DOWNTOWN,31,1.0,7,71150,Hotel,41340.0,0.5810260014054813,5348309.0,0.0,3243900.0,2104408.0,134.38,215.8999939,0.0,1.0,4
NonResidential,Hotel,98101.0,DOWNTOWN,108,1.0,7,122810,Hotel,88360.0,0.7194853839263904,5401277.5,0.0,1293561.0,4107716.0,227.18,68.19999695,0.0,1.0,3
NonResidential,Hotel,98109.0,LAKE UNION,57,1.0,5,113173,Hotel,70627.0,0.6240622763379958,5284343.5,0.0,2944680.0,2339663.0,144.79,165.6999969,0.3759377236620042,0.6240622763379958,2
NonResidential,Hotel,98109.0,LAKE UNION,16,1.0,7,150453,Hotel,107547.0,0.714821239855636,6715187.0,0.0,3396109.0,3319078.0,199.95,128.0,0.23086944095498263,0.7691305590450174,1
NonResidential,Hotel,98109.0,LAKE UNION,19,1.0,6,116300,Hotel,88490.0,0.7608770421324161,5827595.5,0.0,3188457.0,2639138.0,162.39,144.5,0.24247635425623387,0.7575236457437661,1
NonResidential,Hotel,98119.0,MAGNOLIA / QUEEN ANNE,18,1.0,6,155602,Hotel,155602.0,1.0,6836900.0,0.0,4558937.0,2277962.0,152.76,107.4000015,0.23614092363851363,0.7638590763614863,1
NonResidential,K-12 School,98136.0,EAST,105,1.0,3,56072,K-12 School,56072.0,1.0,3234787.75,0.0,551867.0,2682920.0,146.34,81.09999847,0.0,1.0,1
NonResidential,Hotel,98109.0,MAGNOLIA / QUEEN ANNE,17,1.0,4,122942,Hotel,78051.0,0.6348603406484359,5337334.0,0.0,2423730.0,2913604.0,171.64,136.6999969,0.36513965935156417,0.6348603406484359,2
NonResidential,Small- and Mid-Sized Office,98122.0,CENTRAL,54,1.0,2,54984,Office,54984.0,1.0,3375211.0,0.0,1978230.0,1396981.0,87.98,139.6000061,0.0,1.0,1
NonResidential,Senior Care Community,98133.0,NORTHWEST,46,1.0,2,93397,Senior Care Community,93397.0,1.0,16402563.0,0.0,5679498.0,10723064.0,609.1,311.5,0.0,1.0,1
NonResidential,Hotel,98109.0,LAKE UNION,8,1.0,6,84103,Hotel,63371.0,0.7534927410437202,3706100.25,0.0,2812688.0,893412.0,67.06,154.1999969,0.2465072589562798,0.7534927410437202,2
NonResidential,Hotel,98104.0,EAST,108,1.0,7,76631,Hotel,76631.0,1.0,7258758.5,0.0,2660742.0,4598016.0,262.75,172.0,0.0,1.0,1
NonResidential,Retail Store,98109.0,LAKE UNION,87,1.0,2,58320,Retail Store,72072.0,1.2358024691358025,1049748.625,0.0,361803.0,687945.0,39.06,25.79999924,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,6,1.0,5,316306,Office,261826.0,0.8277617244061131,13795954.0,0.0,12871091.0,924861.0,138.85,144.0,0.0,1.0,4
NonResidential,Hotel,98109.0,LAKE UNION,26,1.0,7,282863,Hotel,235788.0,0.8335766784627187,19459304.0,0.0,10980652.0,8478651.0,526.85,184.0,0.15826035925518714,0.8417396407448129,2
NonResidential,Large Office,98109.0,LAKE UNION,6,1.0,12,571329,Office,598801.0,1.048084378702989,39605888.0,0.0,32206199.0,7399685.0,617.52,174.1999969,0.0,1.0,3
NonResidential,Large Office,98109.0,MAGNOLIA / QUEEN ANNE,6,1.0,6,920598,Office,729584.0,0.7925109548358784,36667044.0,0.0,27597261.0,9069780.0,674.09,130.8000031,0.3299018681335393,0.6700981318664607,3
NonResidential,Small- and Mid-Sized Office,98033.0,MAGNOLIA / QUEEN ANNE,46,1.0,4,76213,Office,48546.0,0.6369779433954837,3476212.5,0.0,2944692.0,531520.0,48.76,192.3999939,0.3402306693083857,0.6597693306916143,3
NonResidential,Hotel,98109.0,MAGNOLIA / QUEEN ANNE,14,1.0,6,96910,Hotel,59976.0,0.6188835001547828,5155568.5,0.0,2637011.0,2518558.0,152.14,182.1999969,0.3811164998452172,0.6188835001547828,2
NonResidential,Hotel,98105.0,NORTHEAST,54,2.0,4,50017,Hotel,50017.0,1.0,5448975.0,0.0,2128306.0,3320669.0,191.2,203.3000031,0.0,1.0,2
NonResidential,K-12 School,98112.0,EAST,93,1.0,3,67743,K-12 School,67743.0,1.0,2646879.0,0.0,1337786.0,1309093.0,78.85,82.30000305,0.0,1.0,1
NonResidential,K-12 School,98112.0,EAST,108,1.0,6,194104,K-12 School,194104.0,1.0,6219841.5,0.0,1887893.0,4331949.0,243.23,54.0,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98144.0,SOUTHEAST,13,1.0,3,99433,Office,63681.0,0.6404413021833798,4897760.0,0.0,4897760.0,0.0,34.14,241.5,0.35955869781662025,0.6404413021833798,2
NonResidential,Hotel,98133.0,NORTHWEST,15,1.0,4,51390,Hotel,51390.0,1.0,3611538.0,0.0,1398289.0,2213249.0,127.29,130.6999969,0.0,1.0,2
SPS-District K-12,K-12 School,98133.0,NORTHWEST,57,1.0,1,245587,K-12 School,245587.0,1.0,11765682.0,0.0,3926011.0,7839670.0,443.73,83.69999695,0.0,1.0,1
NonResidential,Hotel,98133.0,NORTHWEST,14,1.0,3,69138,Hotel,70609.0,1.0212762880037027,3242458.0,0.0,1802889.0,1439568.0,89.02,101.5999985,0.0,1.0,1
NonResidential,Hotel,98104.0,DOWNTOWN,112,1.0,5,190980,Hotel,190980.0,1.0,6505995.0,0.0,4402910.0,2103084.0,142.39,84.0,0.0,1.0,2
NonResidential,Hotel,98109.0,MAGNOLIA / QUEEN ANNE,20,1.0,4,162222,Hotel,113702.0,0.700903699868082,7946961.0,0.0,4197462.0,3749499.0,228.4,150.5,0.08753436648543354,0.9124656335145664,2
NonResidential,Residence Hall,98119.0,MAGNOLIA / QUEEN ANNE,15,1.0,4,139600,Residence Hall/Dormitory,135520.0,0.9707736389684813,4448582.5,0.0,2316298.0,2132284.0,129.39,70.19999695,0.2686246418338109,0.7313753581661891,1
SPS-District K-12,K-12 School,98125.0,NORTH,5,1.0,2,236758,K-12 School,238550.0,1.0075689100262715,8355988.5,0.0,4789948.0,3566039.0,222.78,78.69999695,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98108.0,GREATER DUWAMISH,9,1.0,3,64015,Office,30000.0,0.46864016246192297,3242077.75,0.0,2657382.0,584696.0,49.58,165.8000031,0.0,1.0,3
NonResidential,Retail Store,98125.0,NORTH,65,1.0,1,530039,Retail Store,505103.0,0.9529544052418785,27717034.0,0.0,16224529.0,11492503.0,723.47,118.9000015,0.0,1.0,2
NonResidential,Retail Store,98125.0,NORTH,51,1.0,4,124342,Retail Store,122000.0,0.9811648517797688,8765978.0,0.0,8653621.0,112356.0,66.3,223.6999969,0.0,1.0,1
NonResidential,Other,98133.0,NORTHWEST,20,1.0,3,55442,Financial Office,28636.0,0.5165037336315429,3191228.25,0.0,1859345.0,1331883.0,83.7,194.1000061,0.0,1.0,3
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,112,1.0,4,114297,Non-Refrigerated Warehouse,114297.0,1.0,2100097.75,0.0,912475.0,1187623.0,69.44,36.0,0.0,1.0,1
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,79,1.0,1,234144,Non-Refrigerated Warehouse,234144.0,1.0,6744317.0,0.0,1316817.0,5427500.0,297.43,42.0,0.0,1.0,1
NonResidential,Retail Store,98126.0,DELRIDGE,50,1.0,1,64984,Retail Store,65425.0,1.0067862858549796,2944296.25,0.0,2613687.0,330609.0,35.78,130.6999969,0.0,1.0,1
NonResidential,Retail Store,98126.0,DELRIDGE,51,1.0,1,67745,Retail Store,67782.0,1.0005461657686914,9230223.0,0.0,2624102.0,6606121.0,369.14,223.8999939,0.0,1.0,1
SPS-District K-12,K-12 School,98126.0,DELRIDGE,6,1.0,2,367884,K-12 School,367884.0,1.0,12265516.0,0.0,8205020.0,4060496.0,272.85,81.59999847,0.0,1.0,1
NonResidential,Hotel,98109.0,LAKE UNION,18,1.0,5,123920,Hotel,123920.0,1.0,9373179.0,0.0,4079217.0,5293961.0,309.6,148.1999969,0.2420916720464816,0.7579083279535184,3
NonResidential,Hotel,98109.0,MAGNOLIA / QUEEN ANNE,18,1.0,7,207656,Hotel,141591.0,0.6818536425626999,11171988.0,0.0,5530787.0,5641200.0,338.16,164.5,0.2616875987209616,0.7383124012790384,1
NonResidential,Hotel,98133.0,NORTHWEST,48,1.0,4,64893,Hotel,64893.0,1.0,6197825.0,0.0,2620548.0,3577277.0,208.26,184.6999969,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,116,1.0,3,44558,Office,34416.0,0.7723865523587234,1677002.25,0.0,1317637.0,359365.0,28.27,101.3000031,0.0,1.0,3
NonResidential,Hotel,98134.0,GREATER DUWAMISH,11,1.0,9,168449,Hotel,135006.0,0.8014651318796787,12726789.0,0.0,6232233.0,6494555.0,388.37,183.0,0.08647721268751966,0.9135227873124804,3
NonResidential,Warehouse,98103.0,LAKE UNION,25,1.0,3,75397,Non-Refrigerated Warehouse,67236.0,0.8917596190829874,549181.375,0.0,423381.0,125800.0,9.63,21.70000076,0.10824038091701262,0.8917596190829874,2
NonResidential,K-12 School,98105.0,NORTHEAST,88,1.0,2,55653,K-12 School,55500.0,0.9972508220581101,1377627.0,0.0,6138.0,1371489.0,72.88,26.29999924,0.0,1.0,1
NonResidential,Hotel,98105.0,NORTHEAST,85,1.0,16,106860,Hotel,106860.0,1.0,11935719.0,0.0,3561742.0,8373976.0,469.57,186.8999939,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98125.0,NORTH,44,1.0,5,50759,Office,47079.0,0.9275005417758427,3147042.0,0.0,2558533.0,588509.0,49.09,170.3999939,0.0,1.0,2
NonResidential,Worship Facility,98105.0,NORTHEAST,64,1.0,2,56772,Worship Facility,56772.0,1.0,2439484.75,0.0,975113.0,1464372.0,84.57,81.0,0.0,1.0,1
NonResidential,Worship Facility,98105.0,NORTHEAST,64,1.0,3,103000,Worship Facility,103000.0,1.0,4854429.5,0.0,2338435.0,2515995.0,149.93,96.90000153,0.0,1.0,1
NonResidential,Residence Hall,98101.0,DOWNTOWN,103,1.0,9,107572,Residence Hall/Dormitory,63934.0,0.5943368162718923,5572503.0,3076446.5,2496056.0,0.0,254.87,113.5,0.0,1.0,3
NonResidential,Medical Office,98119.0,MAGNOLIA / QUEEN ANNE,89,1.0,5,190000,Medical Office,146741.0,0.7723210526315789,28731502.0,0.0,18745441.0,9986059.0,661.04,443.0,0.20526315789473684,0.7947368421052632,2
NonResidential,Hotel,98121.0,DOWNTOWN,13,1.0,8,254273,Hotel,277000.0,1.0893803117122147,26659244.0,0.0,13763542.0,12895700.0,780.84,204.8999939,0.15259189925788424,0.8474081007421158,1
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,102,1.0,4,56500,Office,33000.0,0.584070796460177,1380293.625,492761.8125,887532.0,0.0,44.22,84.5,0.0,1.0,2
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,8,1.0,4,203504,Non-Refrigerated Warehouse,159372.0,0.7831393977513955,3785282.5,0.0,3785282.0,0.0,26.39,58.40000153,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98121.0,DOWNTOWN,35,1.0,4,77662,Office,62108.0,0.7997218717004455,5007401.0,0.0,4286102.0,721298.0,68.19,228.8999939,0.23826324328500426,0.7617367567149957,2
NonResidential,Large Office,98121.0,DOWNTOWN,38,1.0,12,234000,Office,173786.0,0.7426752136752137,18661606.0,0.0,18246151.0,415452.0,149.27,276.6000061,0.09311965811965812,0.9068803418803418,4
NonResidential,Large Office,98101.0,DOWNTOWN,27,1.0,25,369996,Office,383942.0,1.0376922993762094,24755086.0,0.0,24755084.0,0.0,172.58,202.5,0.0,1.0,2
NonResidential,Retail Store,98101.0,DOWNTOWN,91,1.0,10,693450,Retail Store,361107.0,0.5207397793640494,40062888.0,21230.80078,37497068.0,2544584.0,398.19,173.6999969,0.0,1.0,2
NonResidential,Large Office,98191.0,DOWNTOWN,40,1.0,33,791396,Office,622034.0,0.7859958857512548,40847752.0,0.0,40839637.0,538251.0,313.3,189.5,0.0,1.0,5
NonResidential,Large Office,98101.0,DOWNTOWN,16,1.0,23,747747,Office,542461.0,0.7254606170268821,30985420.0,0.0,27883939.0,3101477.0,359.11,164.6000061,0.2742585393187803,0.7257414606812197,3
NonResidential,Small- and Mid-Sized Office,98101.0,DOWNTOWN,90,1.0,10,63409,Office,45260.0,0.7137788011165608,3444270.0,2086424.75,1357845.0,0.0,170.51,131.6999969,0.12233279187497043,0.8776672081250295,2
NonResidential,Large Office,98101.0,DOWNTOWN,86,1.0,17,204790,Office,142034.0,0.6935592558230382,7739699.0,0.0,6736076.0,1003622.0,100.26,127.8000031,0.14649152790663605,0.8535084720933639,4
NonResidential,Small- and Mid-Sized Office,98101.0,DOWNTOWN,100,1.0,5,73399,Office,51557.0,0.7024210139102712,3757006.0,0.0,3757005.0,0.0,26.19,191.6999969,0.0,1.0,2
NonResidential,Large Office,98101.0,DOWNTOWN,47,1.0,20,265851,Office,226454.0,0.8518079676209606,14633233.0,6568832.0,8064399.0,0.0,563.25,146.6999969,0.12162451899748355,0.8783754810025165,2
NonResidential,Large Office,98121.0,DOWNTOWN,7,1.0,25,758043,Office,582725.0,0.7687228824750048,27018020.0,0.0,26131643.0,886373.0,229.25,142.3999939,0.30165571082379233,0.6983442891762077,2
NonResidential,Large Office,98121.0,DOWNTOWN,48,1.0,12,206000,Office,161000.0,0.7815533980582524,8580279.0,2312496.75,6267781.0,0.0,222.19,139.5,0.0,1.0,2
NonResidential,Large Office,98101.0,DOWNTOWN,7,1.0,36,824887,Office,743562.0,0.9014107386829954,39523852.0,0.0,39523847.0,0.0,275.54,166.8999939,0.187870581061406,0.812129418938594,2
NonResidential,Large Office,98101.0,DOWNTOWN,26,1.0,16,480840,Office,311736.0,0.6483154479660594,17867002.0,0.0,17733276.0,133724.0,130.73,164.6000061,0.2944846518592463,0.7055153481407537,5
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,116,1.0,7,89550,Office,64712.0,0.7226353992183138,3903259.75,348386.8125,3554872.0,0.0,51.67,141.6000061,0.0,1.0,3
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,116,1.0,6,89355,Office,82355.0,0.9216607912260086,4178233.5,0.0,4116601.0,61632.0,31.97,145.3999939,0.0,1.0,2
NonResidential,Large Office,98104.0,DOWNTOWN,94,1.0,15,388934,Office,388934.0,1.0,18576900.0,1192343.75,17384553.0,0.0,213.23,144.0,0.0,1.0,1
NonResidential,Large Office,98104.0,DOWNTOWN,87,1.0,22,384302,Office,348969.0,0.9080592867068087,10062436.0,0.0,10062435.0,0.0,70.15,89.30000305,0.0,1.0,3
NonResidential,Large Office,98104.0,DOWNTOWN,58,1.0,17,378525,Office,236827.0,0.6256574862954891,24906132.0,10921066.0,13985064.0,0.0,940.47,240.8999939,0.22349910838121656,0.7765008916187834,2
NonResidential,Large Office,98104.0,DOWNTOWN,33,1.0,47,1323055,Office,1011135.0,0.7642426051827022,44683660.0,0.0,44521844.0,161812.0,318.97,133.5,0.0,1.0,3
NonResidential,Large Office,98104.0,DOWNTOWN,30,1.0,41,589921,Office,470416.0,0.7974220276952337,24603420.0,0.0,24603417.0,0.0,171.52,160.6999969,0.21940564923099873,0.7805943507690013,3
NonResidential,Large Office,98101.0,DOWNTOWN,48,1.0,8,157941,Office,84838.0,0.5371499483984525,3743228.5,0.0,3743228.0,0.0,26.1,138.5,0.39883880689624607,0.6011611931037539,2
NonResidential,Large Office,98101.0,DOWNTOWN,25,1.0,29,635303,Office,522667.0,0.822705071438353,18221224.0,180731.7969,18040489.0,0.0,139.72,108.8000031,0.3104518631267285,0.6895481368732715,2
NonResidential,Large Office,98101.0,DOWNTOWN,36,1.0,34,776762,Office,606050.0,0.7802261181674696,32552428.0,0.0,32457349.0,95076.0,231.32,168.3000031,0.20933567810989723,0.7906643218901027,2
NonResidential,Large Office,98101.0,DOWNTOWN,44,1.0,14,186768,Office,182540.0,0.9773622890430909,9641043.0,2154977.5,7486064.0,0.0,218.53,142.8000031,0.1272969673605757,0.8727030326394243,3
NonResidential,Large Office,98154.0,DOWNTOWN,47,1.0,49,1123435,Office,808980.0,0.7200950655801182,45163308.0,0.0,38378889.0,6784415.0,627.87,149.0,0.32843911752793886,0.6715608824720611,5
NonResidential,Large Office,98104.0,DOWNTOWN,14,1.0,37,1052469,Office,765351.0,0.7271957653859639,41213584.0,0.0,41213579.0,0.0,287.32,145.3000031,0.15622312866222188,0.8437768713377781,11
NonResidential,Large Office,98164.0,DOWNTOWN,43,1.0,42,617684,Office,581558.0,0.9415137837470292,69519808.0,882983.5,68636822.0,0.0,546.65,361.2000122,0.27765006054875957,0.7223499394512405,4
NonResidential,Large Office,98104.0,DOWNTOWN,109,1.0,8,201480,Office,161762.0,0.8028687710939051,8921778.0,1619966.875,7301810.0,0.0,175.95,123.5,0.0,1.0,3
Nonresidential COS,Large Office,98104.0,DOWNTOWN,26,1.0,63,1354987,Office,1191115.0,0.8790600943034877,61576184.0,0.0,61576180.0,0.0,429.27,158.1000061,0.11778710792059259,0.8822128920794075,2
Nonresidential COS,Large Office,98104.0,DOWNTOWN,13,1.0,8,199530,Office,160418.0,0.8039793514759686,13214416.0,0.0,8738965.0,4475451.0,298.61,178.1000061,0.1536611035934446,0.8463388964065554,4
NonResidential,Large Office,98104.0,DOWNTOWN,10,1.0,13,372242,Office,319539.0,0.8584173736440273,13843866.0,0.0,11248986.0,2594878.0,216.24,119.0999985,0.14158262635597274,0.8584173736440273,2
NonResidential,Large Office,98104.0,DOWNTOWN,107,1.0,7,114395,Office,96582.0,0.8442851523230911,2746560.75,0.0,1640689.0,1105871.0,70.17,65.40000153,0.07252065212640413,0.9274793478735959,1
NonResidential,Retail Store,98105.0,NORTHEAST,38,1.0,2,89200,Retail Store,89200.0,1.0,6461937.0,0.0,5499125.0,962811.0,89.47,204.8999939,0.0,1.0,1
NonResidential,Large Office,98195.0,NORTHEAST,45,1.0,23,474546,Office,474546.0,1.0,28450436.0,0.0,28450433.0,0.0,198.34,188.3000031,0.0,1.0,1
NonResidential,Other,98185.0,NORTHEAST,47,1.0,5,36000,Data Center,36000.0,1.0,30038490.0,0.0,30038487.0,0.0,209.41,2620.0,0.0,1.0,1
NonResidential,Large Office,98105.0,NORTHEAST,14,1.0,6,135051,Office,95943.0,0.7104205078081614,4426136.0,0.0,4426136.0,0.0,30.86,144.8999939,0.32763918815854753,0.6723608118414525,2
NonResidential,Large Office,98105.0,NORTHEAST,14,1.0,5,220649,Office,145754.0,0.6605695017879075,7046345.5,0.0,7046345.0,0.0,49.12,151.8000031,0.37489406251557905,0.625105937484421,2
NonResidential,Large Office,98101.0,DOWNTOWN,36,1.0,18,413715,Office,348270.0,0.8418113919002211,24224888.0,0.0,24224886.0,0.0,168.88,218.3999939,0.156291166624367,0.843708833375633,2
NonResidential,Mixed Use Property,98101.0,DOWNTOWN,16,1.0,11,381381,Parking,182820.0,0.47936315652851086,9765777.0,0.0,9671822.0,93954.0,72.42,150.8999939,0.5129280168650248,0.48707198313497524,3
NonResidential,Large Office,98101.0,DOWNTOWN,28,1.0,20,497513,Office,367623.0,0.7389213950188236,26823218.0,0.0,26602310.0,220905.0,197.19,227.8999939,0.23867517029705757,0.7613248297029425,2
NonResidential,Large Office,98121.0,DOWNTOWN,37,1.0,24,543876,Office,424044.0,0.7796703660393178,25307744.0,0.0,25307741.0,0.0,176.43,187.3999939,0.2146095801248814,0.7853904198751186,2
NonResidential,Large Office,98121.0,DOWNTOWN,34,1.0,6,396626,Office,274002.0,0.6908321693484543,20361158.0,0.0,20361156.0,0.0,141.95,233.3000031,0.31318168753435227,0.6868183124656477,2
NonResidential,Large Office,98121.0,DOWNTOWN,14,1.0,6,287471,Office,191814.0,0.6672464352926034,14913424.0,0.0,14913422.0,0.0,103.97,235.1000061,0.2907806352640788,0.7092193647359212,4
NonResidential,Large Office,98121.0,DOWNTOWN,69,1.0,3,192630,Office,146157.0,0.7587447438093755,5357833.0,0.0,5169641.0,188191.0,46.03,112.4000015,0.25184031563100245,0.7481596843689976,2
NonResidential,Large Office,98121.0,DOWNTOWN,32,1.0,8,253103,Office,158681.0,0.6269423910423819,29949248.0,0.0,29949243.0,0.0,208.79,506.1000061,0.244904248468015,0.755095751531985,4
NonResidential,Supermarket / Grocery Store,98117.0,NORTHWEST,60,1.0,1,60880,Supermarket/Grocery Store,61666.0,1.012910643889619,14293972.0,0.0,8125218.0,6168753.0,384.27,518.7999878,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,116,1.0,5,50176,Office,50328.0,1.0030293367346939,2933288.75,0.0,2836654.0,96634.0,24.91,143.1999969,0.0,1.0,3
NonResidential,Large Office,98104.0,DOWNTOWN,104,1.0,42,304346,Office,245028.0,0.8050968305809835,23262244.0,1014422.375,11239744.0,11008077.0,741.3,182.6000061,0.0,1.0,4
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,39,1.0,1,128800,Non-Refrigerated Warehouse,119200.0,0.9254658385093167,1809101.5,0.0,371850.0,1437252.0,78.92,20.79999924,0.0,1.0,2
NonResidential,Large Office,98101.0,DOWNTOWN,89,1.0,8,321945,Office,166919.0,0.5184705462113094,13656587.0,3700629.75,9955956.0,0.0,355.05,158.0,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,52,1.0,22,336330,Office,256299.0,0.762046204620462,18967014.0,5370612.0,13134207.0,462194.0,530.66,182.6999969,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,40,1.0,42,635824,Office,718473.0,1.1299872291703363,48479988.0,0.0,48479982.0,0.0,337.97,197.6000061,0.0,1.0,5
NonResidential,Retail Store,98144.0,SOUTHEAST,36,1.0,2,291940,Retail Store,191940.0,0.6574638624374871,11688601.0,0.0,9933861.0,1754739.0,162.45,113.1999969,0.0,1.0,2
NonResidential,Warehouse,98133.0,NORTHWEST,56,1.0,1,52311,Non-Refrigerated Warehouse,51116.0,0.9771558563208503,930611.875,0.0,16765.0,913847.0,48.65,19.79999924,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,15,1.0,5,176532,Office,103494.0,0.5862619808306709,5803409.0,0.0,5803409.0,0.0,40.46,176.1000061,0.3969082092765051,0.6030917907234948,2
